year,month,day,hour,minute,second,Latitude [DD], Longitude [DD],Altitude [m]
2020,2,1,20,7,18,32.111253,34.808305,63.7
2020,2,1,20,7,48,32.111264,34.808172,63.6
2020,2,1,20,8,19,32.111487,34.808063,59.2
2020,2,1,20,8,49,32.111234,34.808224,58.8
2020,2,1,20,9,20,32.111048,34.808397,58.1
2020,2,1,20,9,50,32.110881,34.808207,57
2020,2,1,20,10,20,32.111169,34.808203,59.4
2020,2,1,20,10,51,32.111136,34.808203,59.4
2020,2,1,20,11,22,32.110248,34.808532,63.3
2020,2,1,20,11,52,32.111329,34.808054,61.5
2020,2,1,20,12,22,32.111252,34.808127,59.4
2020,2,1,20,12,53,32.111184,34.808193,58.1
2020,2,1,20,13,23,32.11114,34.808365,51.8
2020,2,1,20,13,54,32.111057,34.808118,57.7
2020,2,1,20,14,24,32.111092,34.808144,58.1
2020,2,1,20,14,54,32.110993,34.808177,62.2
2020,2,1,20,15,25,32.111039,34.808261,63.9
2020,2,1,20,15,55,32.111103,34.808582,63.6
2020,2,1,20,16,26,32.111494,34.808303,63.3
2020,2,1,20,16,56,32.11076,34.808276,58.1
2020,2,1,20,17,27,32.111102,34.808136,58.5
2020,2,1,20,17,57,32.110958,34.808253,56.7
2020,2,1,20,18,28,32.111161,34.808313,58
2020,2,1,20,18,58,32.111082,34.808318,55.9
2020,2,1,20,19,28,32.111062,34.808093,55.3
2020,2,1,20,19,59,32.111189,34.808278,53.7
2020,2,1,20,20,29,32.11113,34.808138,52.7
2020,2,1,20,21,0,32.111133,34.808118,50.5
2020,2,1,20,21,30,32.111268,34.808287,51.7
2020,2,1,20,22,1,32.111287,34.808072,52.8
2020,2,1,20,22,31,32.111399,34.808329,52.2
2020,2,1,20,23,2,32.11135,34.808267,56.5
2020,2,1,20,23,32,32.111308,34.808261,56.2
2020,2,1,20,24,2,32.111415,34.808055,57.7
2020,2,1,20,24,33,32.111305,34.808136,63.2
2020,2,1,20,25,3,32.11126,34.808094,62.1
2020,2,1,20,25,34,32.111224,34.808162,62.3
2020,2,1,20,26,4,32.111472,34.808274,62.4
2020,2,1,20,26,35,32.111385,34.808255,61.9
2020,2,1,20,27,5,32.111257,34.80852,62.7
2020,2,1,20,27,36,32.112367,34.808747,64.3
2020,2,1,20,29,7,32.112693,34.80868,61.3
2020,2,1,20,29,37,32.113031,34.808728,61
2020,2,1,20,30,38,32.112908,34.808617,55.5
2020,2,1,20,31,9,32.113904,34.809928,51.8
2020,2,1,20,31,39,32.113755,34.809624,47
2020,2,1,20,32,10,32.11398,34.809696,45
2020,2,1,20,32,40,32.11391,34.809743,43.8
2020,2,1,20,33,10,32.11386,34.809594,44.6
2020,2,1,20,33,41,32.113979,34.809604,42.2
2020,2,1,20,34,11,32.11378,34.809588,44.1
2020,2,1,20,34,42,32.11392,34.809734,46.6
2020,2,1,20,35,12,32.114012,34.809767,43.5
2020,2,1,20,35,43,32.114077,34.809611,44.6
2020,2,1,20,36,13,32.11393,34.809774,47.2
2020,2,1,20,36,44,32.113915,34.809459,44.4
2020,2,1,20,37,14,32.113896,34.809559,46.4
2020,2,1,20,37,44,32.113926,34.809468,45.2
2020,2,1,20,38,15,32.113916,34.809609,44.8
2020,2,1,20,38,45,32.113877,34.809722,45.2
2020,2,1,20,39,16,32.114196,34.809598,45.4
2020,2,1,20,39,46,32.114001,34.809428,48.6
2020,2,1,20,40,17,32.11404,34.80963,47.9
2020,2,1,20,40,47,32.113731,34.809759,50.4
2020,2,1,20,41,18,32.113818,34.809714,49.5
2020,2,1,20,41,48,32.11395,34.809674,50.7
2020,2,1,20,42,18,32.113982,34.809575,50.3
2020,2,1,20,42,49,32.113947,34.809688,50.9
2020,2,1,20,43,19,32.113932,34.809627,51.8
2020,2,1,20,43,50,32.113867,34.809709,50
2020,2,1,20,44,20,32.11388,34.809477,50
2020,2,1,20,44,51,32.114118,34.809597,53.1
2020,2,1,20,45,21,32.113973,34.809583,51.1
2020,2,1,20,45,52,32.113834,34.809591,51.6
2020,2,1,20,46,22,32.113986,34.809677,58.8
2020,2,1,20,46,52,32.113927,34.809556,56.4
2020,2,1,20,47,23,32.113903,34.809622,56.4
2020,2,1,20,47,53,32.114091,34.809769,53.9
2020,2,1,20,48,24,32.114047,34.809684,52.8
2020,2,1,20,48,54,32.113888,34.809421,54.2
2020,2,1,20,49,25,32.113881,34.809684,56.3
2020,2,1,20,49,55,32.113804,34.809607,57.6
2020,2,1,20,50,26,32.113987,34.809684,56.5
2020,2,1,20,50,56,32.113482,34.809481,56.9
2020,2,1,20,51,26,32.11302,34.80928,55.6
2020,2,1,20,52,27,32.112491,34.808687,54.4
2020,2,1,20,52,58,32.112419,34.808588,54.5
2020,2,1,20,53,28,32.111384,34.808526,54.4
2020,2,1,20,53,59,32.111477,34.808366,53.3
2020,2,1,20,54,29,32.111352,34.808052,53.9
2020,2,1,20,55,0,32.111451,34.807927,52.9
2020,2,1,20,55,30,32.111249,34.808295,53.5
2020,2,1,20,56,1,32.111543,34.808268,50.6
2020,2,1,20,56,31,32.111335,34.808287,51.3
2020,2,1,20,57,1,32.111141,34.808219,54.8
2020,2,1,20,57,32,32.111269,34.808176,55.6
2020,2,1,20,58,2,32.111232,34.808288,55.6
2020,2,1,20,58,33,32.111353,34.808179,54.8
2020,2,1,20,59,34,32.111377,34.807906,53.5
2020,2,1,21,0,4,32.111369,34.808241,51.3
2020,2,1,21,0,34,32.111566,34.808019,54.1
2020,2,1,21,1,5,32.111204,34.808197,54.1
2020,2,1,21,1,35,32.110898,34.807925,54.3
2020,2,1,21,45,14,32.111042,34.807544,55
2020,2,1,21,45,44,32.11098,34.808013,54.6
2020,2,1,21,46,15,32.111073,34.808282,54.9
2020,2,1,21,46,45,32.111177,34.808062,57.1
2020,2,1,21,47,16,32.111061,34.808315,57.6
2020,2,1,21,47,46,32.110927,34.808142,57.2
2020,2,2,0,39,31,32.110983,34.808911,59.6
2020,2,2,0,40,1,32.111301,34.808245,59.2
2020,2,2,0,40,32,32.111304,34.808146,64.4
2020,2,2,0,41,2,32.111019,34.807851,63.7
2020,2,2,0,41,32,32.111288,34.80811,62.8
2020,2,2,0,42,3,32.111076,34.808118,61.6
2020,2,2,0,42,33,32.111128,34.808069,60.9
2020,2,2,0,43,34,32.11087,34.808101,52.8
2020,2,2,0,44,5,32.110765,34.808068,54.7
2020,2,2,0,44,35,32.111176,34.807864,52.9
2020,2,2,0,45,6,32.111359,34.808236,51.3
2020,2,2,0,45,36,32.112039,34.806861,51.4
2020,2,2,0,46,7,32.110879,34.808335,48.9
2020,2,2,0,46,37,32.110979,34.808287,47.7
2020,2,2,0,47,8,32.110857,34.807859,49.1
2020,2,2,0,47,38,32.111088,34.807857,50.4
2020,2,2,0,49,9,32.111259,34.807975,50.6
2020,2,2,0,50,10,32.111485,34.808118,52.7
2020,2,2,0,50,41,32.110914,34.808232,54.5
2020,2,2,0,51,11,32.110992,34.808165,54.2
2020,2,2,0,51,42,32.111103,34.807996,54.7
2020,2,2,0,52,12,32.110972,34.807795,59.4
2020,2,2,0,52,43,32.110965,34.807857,59
2020,2,2,0,53,44,32.111148,34.808287,58.9
2020,2,2,0,54,14,32.110857,34.808237,59.2
2020,2,2,0,54,44,32.110966,34.807924,62.4
2020,2,2,0,55,15,32.110868,34.808145,61.4
2020,2,2,0,55,45,32.111469,34.808248,61.9
2020,2,2,0,56,16,32.111347,34.808069,63.3
2020,2,2,0,56,46,32.111465,34.808069,65.2
2020,2,2,0,57,17,32.110984,34.808711,65.6
2020,2,2,0,57,47,32.111348,34.808292,64.8
2020,2,2,0,58,18,32.111397,34.808316,62.9
2020,2,2,0,58,48,32.111413,34.808311,60.6
2020,2,2,0,59,19,32.111393,34.808297,59.6
2020,2,2,0,59,49,32.111218,34.808367,60.6
2020,2,2,1,0,20,32.111231,34.808217,61.3
2020,2,2,1,0,50,32.111297,34.808052,60.9
2020,2,2,1,1,21,32.11101,34.808107,59.4
2020,2,2,1,1,51,32.110964,34.808447,61.7
2020,2,2,1,2,21,32.110898,34.808179,62.3
2020,2,2,1,2,52,32.110879,34.80785,62.2
2020,2,2,1,3,22,32.110908,34.80756,62.5
2020,2,2,1,3,53,32.110988,34.807802,63.5
2020,2,2,1,4,23,32.111097,34.80784,63.5
2020,2,2,1,4,54,32.111075,34.807747,62
2020,2,2,1,5,24,32.111099,34.807843,62
2020,2,2,1,5,55,32.110871,34.807775,72.5
2020,2,2,1,6,25,32.111285,34.80724,72.3
2020,2,2,1,6,56,32.111203,34.807662,70.9
2020,2,2,1,7,26,32.111016,34.80823,64.9
2020,2,2,1,54,39,32.110785,34.807958,62.8
2020,2,2,19,41,19,32.11095,34.807705,3.1
2020,2,2,19,41,49,32.111405,34.807176,6.2
2020,2,2,19,42,50,32.111295,34.808591,7.3
2020,2,2,19,43,20,32.11201,34.808515,9.3
2020,2,2,19,43,50,32.113576,34.809287,11.7
2020,2,2,19,44,20,32.11397,34.809431,10.2
2020,2,2,19,44,51,32.113994,34.809588,12
2020,2,2,19,45,21,32.113972,34.80973,9.8
2020,2,2,19,45,51,32.113989,34.80952,9.3
2020,2,2,19,46,22,32.11394,34.809649,15.7
2020,2,2,19,46,52,32.113972,34.809531,20.4
2020,2,2,19,47,22,32.116035,34.808929,22
2020,2,2,19,49,54,32.118672,34.809517,23.6
2020,2,2,19,50,24,32.119246,34.808881,25.4
2020,2,2,19,50,54,32.119227,34.808518,24.2
2020,2,2,19,51,25,32.119014,34.807921,26.8
2020,2,2,19,52,25,32.119114,34.807855,26.9
2020,2,2,19,52,56,32.119068,34.808165,25.4
2020,2,2,19,53,56,32.119332,34.807145,23
2020,2,2,19,54,26,32.120018,34.806924,22.1
2020,2,2,19,54,57,32.11944,34.806391,22.9
2020,2,2,19,55,27,32.120673,34.804581,26.3
2020,2,2,19,56,58,32.120684,34.802853,27.3
2020,2,2,19,57,59,32.121148,34.800694,28.1
2020,2,2,19,58,29,32.121178,34.800478,30.5
2020,2,2,19,58,59,32.121111,34.800209,29.9
2020,2,2,20,0,0,32.121147,34.800705,29.9
2020,2,2,20,1,0,32.121279,34.801461,28.8
2020,2,2,20,1,31,32.122571,34.801119,28.5
2020,2,2,20,2,1,32.122866,34.801216,32.5
2020,2,2,20,2,31,32.122963,34.801147,31.7
2020,2,2,20,3,2,32.123118,34.8011,36
2020,2,2,20,3,32,32.122707,34.8014,33.7
2020,2,2,20,4,2,32.12373,34.800788,36.4
2020,2,2,20,4,32,32.123211,34.801301,43.6
2020,2,2,20,5,3,32.122402,34.80177,42
2020,2,2,20,5,33,32.12354,34.800788,48.4
2020,2,2,20,6,3,32.122767,34.80154,49.1
2020,2,2,20,6,34,32.12362,34.800939,57.1
2020,2,2,20,7,4,32.123114,34.801254,59.6
2020,2,2,20,7,34,32.12301,34.801573,54.6
2020,2,2,20,8,5,32.122825,34.801468,54.3
2020,2,2,20,8,35,32.123175,34.800815,57.7
2020,2,2,20,9,5,32.122661,34.801727,55.4
2020,2,2,20,9,35,32.123016,34.801336,53.5
2020,2,2,20,10,6,32.122879,34.801496,60.6
2020,2,2,20,10,36,32.122877,34.801356,61.6
2020,2,2,20,11,6,32.122829,34.8014,61
2020,2,2,20,11,37,32.122821,34.801202,57.5
2020,2,2,20,12,7,32.122462,34.801228,64.2
2020,2,2,20,13,8,32.122561,34.801165,71
2020,2,2,20,13,38,32.122745,34.801353,69.7
2020,2,2,20,14,8,32.122777,34.801432,67
2020,2,2,20,14,38,32.122635,34.801493,70.8
2020,2,2,20,15,9,32.122567,34.801253,77.6
2020,2,2,20,15,39,32.12264,34.80145,74.4
2020,2,2,20,16,9,32.122744,34.801538,74.6
2020,2,2,20,16,40,32.122542,34.801244,71.6
2020,2,2,20,17,10,32.12268,34.801411,69.6
2020,2,2,20,17,40,32.12281,34.801204,64.7
2020,2,2,20,18,11,32.122881,34.801424,60.3
2020,2,2,20,18,41,32.122781,34.801455,59.2
2020,2,2,20,19,11,32.122766,34.801445,58.8
2020,2,2,20,19,41,32.123022,34.801217,57.4
2020,2,2,20,20,12,32.122827,34.801167,54.8
2020,2,2,20,20,42,32.122747,34.801328,51.6
2020,2,2,20,21,12,32.122606,34.801675,50.7
2020,2,2,20,21,43,32.122629,34.801413,49.4
2020,2,2,20,22,13,32.122644,34.801295,50.4
2020,2,2,20,22,43,32.122653,34.80149,50.5
2020,2,2,20,23,14,32.122828,34.801722,50.7
2020,2,2,20,23,44,32.122821,34.801068,50.3
2020,2,2,20,24,14,32.122589,34.801451,52
2020,2,2,20,24,45,32.12268,34.801367,51.1
2020,2,2,20,25,15,32.122622,34.801293,50.1
2020,2,2,20,25,45,32.122755,34.801281,50.8
2020,2,2,20,26,15,32.122593,34.801555,54.8
2020,2,2,20,26,46,32.122786,34.80146,53.7
2020,2,2,20,27,16,32.122663,34.801371,53.2
2020,2,2,20,27,46,32.12258,34.80144,54.1
2020,2,2,20,28,17,32.122616,34.801363,53.3
2020,2,2,20,28,47,32.122791,34.801403,52.6
2020,2,2,20,29,17,32.122475,34.801647,52.6
2020,2,2,20,29,48,32.122583,34.801625,50.4
2020,2,2,20,30,18,32.122639,34.801333,47.8
2020,2,2,20,30,48,32.122718,34.80158,47
2020,2,2,20,31,18,32.122886,34.801452,46
2020,2,2,20,31,49,32.122796,34.801456,43.1
2020,2,2,20,32,19,32.12284,34.80156,36.5
2020,2,2,20,32,49,32.122802,34.801367,38.4
2020,2,2,20,33,50,32.122443,34.801475,39
2020,2,2,20,34,51,32.122818,34.801327,40
2020,2,2,20,35,21,32.122571,34.801624,39.3
2020,2,2,20,35,51,32.122754,34.801499,37.8
2020,2,2,20,36,21,32.122782,34.801438,36.8
2020,2,2,20,36,52,32.122619,34.801348,35.9
2020,2,2,20,37,22,32.122796,34.801181,36.8
2020,2,2,20,37,52,32.122775,34.80137,36.5
2020,2,2,20,38,23,32.12284,34.801614,33.7
2020,2,2,20,39,23,32.122633,34.8014,36.6
2020,2,2,20,39,54,32.122572,34.801509,37.9
2020,2,2,20,40,24,32.122602,34.80112,42.7
2020,2,2,20,40,54,32.1231,34.80084,49.1
2020,2,2,20,41,24,32.122899,34.801027,54
2020,2,2,20,41,55,32.122828,34.801406,52.6
2020,2,2,20,42,25,32.12286,34.801438,50.3
2020,2,2,20,42,55,32.122537,34.801242,49.6
2020,2,2,20,43,26,32.122627,34.801329,49.7
2020,2,2,20,43,56,32.12262,34.801314,48.7
2020,2,2,20,44,26,32.122565,34.801319,50.1
2020,2,2,20,44,57,32.122676,34.801578,50.4
2020,2,2,20,45,57,32.122702,34.801355,52.1
2020,2,2,20,46,58,32.12278,34.80122,51.9
2020,2,2,20,47,28,32.12253,34.801471,50.9
2020,2,2,20,47,58,32.122635,34.801625,48.7
2020,2,2,20,48,59,32.122627,34.801222,46.2
2020,2,2,20,49,29,32.122437,34.801391,46.5
2020,2,2,20,51,0,32.121705,34.801453,45.8
2020,2,2,20,52,1,32.122409,34.80161,43.6
2020,2,2,20,52,31,32.124433,34.801603,46.9
2020,2,2,20,57,4,32.12487,34.801082,46
2020,2,2,20,57,34,32.124708,34.800935,46.5
2020,2,2,20,58,35,32.124675,34.801026,45.5
2020,2,2,20,59,35,32.124687,34.800967,44.8
2020,2,2,21,0,6,32.124832,34.801055,44.2
2020,2,2,21,0,36,32.124576,34.800942,43.2
2020,2,2,21,1,6,32.124362,34.800635,44.2
2020,2,2,21,1,37,32.124417,34.800655,43.4
2020,2,2,21,2,7,32.124753,34.801025,41.1
2020,2,2,21,3,8,32.12542,34.802078,46.7
2020,2,2,21,4,8,32.124673,34.801241,47.3
2020,2,2,21,4,38,32.124515,34.800891,48.5
2020,2,2,21,5,9,32.124546,34.800818,44.5
2020,2,2,21,5,39,32.124688,34.801176,46.7
2020,2,2,21,6,9,32.1247,34.800973,49
2020,2,2,21,6,40,32.124609,34.800783,49.4
2020,2,2,21,7,10,32.124672,34.801037,45.9
2020,2,2,21,7,40,32.124341,34.800795,43
2020,2,2,21,8,11,32.124715,34.800928,44.5
2020,2,2,21,8,41,32.124399,34.801036,44.5
2020,2,2,21,9,11,32.124567,34.801021,47.1
2020,2,2,21,9,42,32.124508,34.80089,46.9
2020,2,2,21,10,12,32.124468,34.800844,47.2
2020,2,2,21,10,42,32.125192,34.80219,50.6
2020,2,2,21,11,13,32.12509,34.800932,54.3
2020,2,2,21,11,43,32.124471,34.801019,54.8
2020,2,2,21,12,13,32.124512,34.80079,53.8
2020,2,2,21,12,43,32.124614,34.800734,53
2020,2,2,21,13,14,32.124706,34.800955,53.7
2020,2,2,21,14,14,32.124662,34.80087,50.2
2020,2,2,21,14,45,32.12457,34.801036,48.8
2020,2,2,21,15,15,32.124845,34.801111,48.4
2020,2,2,21,15,45,32.124329,34.800749,45.4
2020,2,2,21,16,16,32.124219,34.801076,48.9
2020,2,2,21,16,46,32.124493,34.801042,45.5
2020,2,2,21,17,16,32.124669,34.800973,47.2
2020,2,2,21,17,46,32.124378,34.801017,45.8
2020,2,2,21,18,17,32.123948,34.800946,45.2
2020,2,2,21,18,47,32.124112,34.801167,46.5
2020,2,2,21,19,17,32.12447,34.801017,48.8
2020,2,2,21,19,48,32.124367,34.801141,48.8
2020,2,2,21,20,48,32.12471,34.801003,46.9
2020,2,2,21,21,19,32.124537,34.801072,42.8
2020,2,2,21,21,49,32.124327,34.800979,39.4
2020,2,2,21,22,19,32.124511,34.800967,35.3
2020,2,2,21,22,50,32.12387,34.80084,36.2
2020,2,2,21,23,20,32.124401,34.801075,37.6
2020,2,2,21,23,50,32.124443,34.801047,36.3
2020,2,2,21,24,20,32.124476,34.800875,34.6
2020,2,2,21,24,51,32.124422,34.801077,34.2
2020,2,2,21,25,21,32.124344,34.801117,35.5
2020,2,2,21,25,51,32.124445,34.801129,36.4
2020,2,2,21,26,22,32.124616,34.801102,35.3
2020,2,2,21,26,52,32.124438,34.800895,36.4
2020,2,2,21,27,22,32.124443,34.80111,35.1
2020,2,2,21,27,53,32.124634,34.800975,37
2020,2,2,21,28,23,32.124502,34.801022,34
2020,2,2,21,28,53,32.124366,34.801046,34.8
2020,2,2,21,29,54,32.124669,34.801018,32.2
2020,2,2,21,30,24,32.125278,34.800959,38.7
2020,2,2,21,31,25,32.12446,34.800969,38.4
2020,2,2,21,31,55,32.124599,34.80079,37.3
2020,2,2,21,32,25,32.125185,34.80088,51.2
2020,2,2,21,32,56,32.124575,34.800772,50
2020,2,2,21,33,26,32.124356,34.800932,47.9
2020,2,2,21,33,56,32.124487,34.800887,44.4
2020,2,2,21,34,27,32.124349,34.800895,43
2020,2,2,21,34,57,32.124473,34.800925,43.2
2020,2,2,21,35,27,32.124688,34.801011,42.2
2020,2,2,21,35,57,32.124392,34.80094,41.8
2020,2,2,21,36,28,32.124289,34.801017,41.1
2020,2,2,21,36,58,32.124555,34.800761,42
2020,2,2,21,37,28,32.124343,34.801032,42.4
2020,2,2,21,37,59,32.124444,34.801272,41.3
2020,2,2,21,38,29,32.12439,34.801038,41
2020,2,2,21,38,59,32.124849,34.801264,40.1
2020,2,2,21,39,30,32.1244,34.801101,40.4
2020,2,2,21,40,0,32.124517,34.801043,40.2
2020,2,2,21,40,30,32.124539,34.800953,38.6
2020,2,2,21,41,1,32.124402,34.800932,38.2
2020,2,2,21,41,31,32.124808,34.801178,39.2
2020,2,2,21,42,1,32.124809,34.800965,38.7
2020,2,2,21,42,31,32.12484,34.801065,38.6
2020,2,2,21,43,2,32.124609,34.801001,38.2
2020,2,2,21,43,32,32.124559,34.801367,37.7
2020,2,2,21,44,2,32.124802,34.800792,39.6
2020,2,2,21,44,33,32.124478,34.80124,40.4
2020,2,2,21,45,3,32.124561,34.800984,40.9
2020,2,2,21,45,33,32.124571,34.801109,38.7
2020,2,2,21,46,4,32.124661,34.801011,36.9
2020,2,2,21,46,34,32.12432,34.801254,36.1
2020,2,2,21,47,4,32.124399,34.800907,37.7
2020,2,2,21,47,35,32.124409,34.801024,37.5
2020,2,2,21,48,5,32.124359,34.801094,38.6
2020,2,2,21,48,35,32.124946,34.800931,39.7
2020,2,2,21,49,6,32.124704,34.801085,37.4
2020,2,2,21,49,36,32.124532,34.800995,38.6
2020,2,2,21,50,6,32.124484,34.800893,38.7
2020,2,2,21,50,36,32.123836,34.801673,39.2
2020,2,2,21,51,7,32.123749,34.801496,39
2020,2,2,21,51,37,32.123644,34.80159,36
2020,2,2,21,52,7,32.123431,34.801635,35.2
2020,2,2,21,56,10,32.121917,34.801885,35.8
2020,2,2,22,3,14,32.121486,34.803636,34.9
2020,2,2,22,4,15,32.119901,34.805966,33.6
2020,2,2,22,4,45,32.119061,34.807529,35.5
2020,2,2,22,5,15,32.117881,34.808979,34.5
2020,2,2,22,6,16,32.114466,34.809541,34.5
2020,2,2,22,6,46,32.113453,34.809371,34
2020,2,2,22,7,17,32.111543,34.808634,32.1
2020,2,2,22,7,47,32.110633,34.807981,32.2
2020,2,3,3,50,46,32.111165,34.808264,35.6
2020,2,3,3,51,16,32.112637,34.808806,36.1
2020,2,3,3,51,46,32.114171,34.809689,39.6
2020,2,3,3,52,17,32.115762,34.809135,38.6
2020,2,3,3,52,47,32.117589,34.809393,40.3
2020,2,3,3,53,17,32.117379,34.809448,42.2
2020,2,3,3,53,48,32.117038,34.811565,44
2020,2,3,3,54,18,32.118919,34.809695,46.4
2020,2,3,3,54,48,32.119274,34.808819,45.7
2020,2,3,3,55,19,32.119188,34.80789,44.5
2020,2,3,3,55,49,32.119844,34.807171,44.8
2020,2,3,3,56,20,32.120129,34.807103,45
2020,2,3,3,56,50,32.120084,34.806936,44.6
2020,2,3,3,57,20,32.120289,34.805242,46.3
2020,2,3,3,57,51,32.121099,34.803859,46.8
2020,2,3,3,58,21,32.121018,34.802748,46.6
2020,2,3,3,58,51,32.121026,34.803175,46.6
2020,2,3,3,59,22,32.12096,34.8039,47.5
2020,2,3,3,59,52,32.120778,34.803788,46.3
2020,2,3,14,17,29,32.121029,34.8054,47.5
2020,2,3,14,58,27,32.120078,34.806429,48.3
2020,2,3,14,58,58,32.120239,34.806056,48
2020,2,3,15,3,0,32.119536,34.805749,47.1
2020,2,3,15,8,4,32.119594,34.806109,47.5
2020,2,3,15,8,34,32.119983,34.805823,48.9
2020,2,3,15,11,6,32.119809,34.806179,47.1
2020,2,3,15,12,7,32.120021,34.806209,46.6
2020,2,3,15,14,8,32.119717,34.806116,45.6
2020,2,3,15,14,38,32.12015,34.806261,47.3
2020,2,3,15,16,40,32.119868,34.806035,48.8
2020,2,3,15,17,10,32.119509,34.806054,47.5
2020,2,3,15,17,40,32.119628,34.806093,48.5
2020,2,3,15,18,11,32.120098,34.806406,49.4
2020,2,3,15,19,42,32.119691,34.805766,48.2
2020,2,3,15,20,12,32.119746,34.805893,48.3
2020,2,3,15,22,44,32.119812,34.805905,49.6
2020,2,3,15,57,38,32.120258,34.806142,48.6
2020,2,3,16,14,20,32.119991,34.806034,45.8
2020,2,3,16,15,21,32.11964,34.806378,45
2020,2,3,16,15,51,32.119686,34.806391,44.1
2020,2,3,16,16,21,32.119695,34.806235,43.6
2020,2,3,16,16,52,32.119868,34.806165,44.8
2020,2,3,16,17,22,32.119512,34.806396,43.1
2020,2,3,16,17,52,32.11959,34.806356,42.8
2020,2,3,16,18,23,32.11976,34.806113,42.4
2020,2,3,16,18,53,32.119592,34.806275,41.9
2020,2,3,16,19,23,32.119428,34.806272,41.5
2020,2,3,16,19,54,32.119726,34.806295,41.9
2020,2,3,16,20,24,32.119799,34.806278,40.4
2020,2,3,16,20,54,32.119579,34.806368,40.8
2020,2,3,16,21,25,32.119715,34.806313,39.9
2020,2,3,16,21,55,32.119624,34.806151,37.3
2020,2,3,16,22,25,32.119552,34.806345,37.2
2020,2,3,16,22,56,32.119875,34.806044,36.5
2020,2,3,16,23,26,32.119612,34.806162,33.7
2020,2,3,16,23,57,32.119723,34.806113,34
2020,2,3,16,24,27,32.119607,34.806417,33
2020,2,3,16,24,57,32.119516,34.806408,32.2
2020,2,3,16,25,28,32.119446,34.806454,32.2
2020,2,3,16,25,58,32.119696,34.805985,33.9
2020,2,3,16,26,59,32.119528,34.806446,32.2
2020,2,3,16,27,29,32.119599,34.806397,34.4
2020,2,3,16,27,59,32.11986,34.805984,33.4
2020,2,3,16,28,30,32.119618,34.806268,33.1
2020,2,3,16,29,0,32.119633,34.806353,32.9
2020,2,3,16,29,30,32.119573,34.806394,30
2020,2,3,16,30,1,32.11953,34.806418,32.3
2020,2,3,16,30,31,32.119609,34.806484,33.3
2020,2,3,16,31,1,32.119634,34.806474,30.3
2020,2,3,16,31,32,32.119742,34.805981,31.8
2020,2,3,16,32,2,32.11982,34.80605,33.1
2020,2,3,16,32,33,32.119711,34.806127,34.4
2020,2,3,16,33,3,32.119855,34.806282,35.8
2020,2,3,16,33,33,32.119755,34.80621,37.2
2020,2,3,16,34,4,32.119939,34.805986,37.1
2020,2,3,16,34,34,32.119837,34.806343,37.5
2020,2,3,16,35,4,32.119712,34.806319,38.4
2020,2,3,16,35,35,32.119852,34.806108,37.5
2020,2,3,16,36,35,32.119889,34.805934,35.7
2020,2,3,16,37,6,32.1199,34.805984,39
2020,2,3,16,37,36,32.119785,34.806171,42.6
2020,2,3,16,38,6,32.119941,34.806092,42.2
2020,2,3,16,38,37,32.119861,34.806115,41.3
2020,2,3,16,39,7,32.119828,34.806149,41.6
2020,2,3,16,39,38,32.11985,34.805942,39.4
2020,2,3,16,40,8,32.119739,34.806048,39.8
2020,2,3,16,40,38,32.119796,34.806171,35.9
2020,2,3,16,41,9,32.119865,34.805975,35.1
2020,2,3,16,41,39,32.119741,34.806166,34.1
2020,2,3,16,42,9,32.119918,34.806257,34.6
2020,2,3,16,42,40,32.119809,34.806265,34.7
2020,2,3,16,43,10,32.119694,34.806322,34.1
2020,2,3,16,43,40,32.119901,34.806083,35.6
2020,2,3,16,44,11,32.119966,34.806077,34.5
2020,2,3,16,45,11,32.119812,34.806063,31.7
2020,2,3,16,45,42,32.119866,34.806098,31.4
2020,2,3,16,46,12,32.119774,34.806297,31.4
2020,2,3,16,46,42,32.119751,34.806159,32
2020,2,3,16,47,13,32.119732,34.806326,38.4
2020,2,3,16,47,43,32.11984,34.805969,36.7
2020,2,3,16,48,14,32.119833,34.806077,40.9
2020,2,3,16,48,44,32.119821,34.806305,45.2
2020,2,3,16,49,14,32.119853,34.806251,43.4
2020,2,3,16,49,45,32.119805,34.806437,43
2020,2,3,16,51,46,32.119755,34.806095,38.6
2020,2,3,16,52,16,32.119716,34.806196,38.3
2020,2,3,16,53,47,32.11971,34.806412,39.8
2020,2,3,16,54,18,32.119746,34.806267,43.5
2020,2,3,16,54,48,32.119863,34.806053,43.3
2020,2,3,16,55,49,32.119746,34.806276,43.1
2020,2,3,16,56,50,32.119588,34.8064,43.1
2020,2,3,16,57,20,32.119787,34.80629,44.5
2020,2,3,16,57,50,32.119755,34.806367,44.1
2020,2,3,16,58,51,32.119746,34.806307,45.6
2020,2,3,16,59,21,32.119815,34.806332,46.5
2020,2,3,16,59,52,32.119627,34.806251,45.6
2020,2,3,17,0,52,32.119612,34.806287,45
2020,2,3,17,1,53,32.119848,34.8064,45.7
2020,2,3,17,2,54,32.119812,34.806016,44.8
2020,2,3,17,3,24,32.11974,34.806068,43.9
2020,2,3,17,3,55,32.119492,34.80664,43.1
2020,2,3,17,6,26,32.119555,34.806579,43.1
2020,2,3,17,6,57,32.119676,34.80642,43.3
2020,2,3,17,7,27,32.119495,34.80619,44
2020,2,3,17,7,57,32.119662,34.806524,45.2
